Token,Frequency (in %)
frighten,0.001283845373663196
hate,0.005135381494652784
outward,0.00641922686831598
boasted,0.005135381494652784
beauty,0.03723151583623269
cleverness,0.001283845373663196
distinction,0.010270762989305567
middle,0.01283845373663196
failing,0.002567690747326392
possible,0.10784301138770847
named,0.011554608362968764
universal,0.001283845373663196
contented,0.007703072241979176
worked,0.002567690747326392
wonders,0.003851536120989588
quicksighted,0.001283845373663196
surrounded,0.005135381494652784
simplicity,0.01283845373663196
cheerfulness,0.007703072241979176
grateful,0.01925768060494794
recommendation,0.008986917615642373
mine,0.02952844359425351
felicity,0.01283845373663196
talker,0.007703072241979176
suited,0.010270762989305567
trivial,0.003851536120989588
communications,0.00641922686831598
gossip,0.001283845373663196
School,0.001283845373663196
seminary,0.001283845373663196
establishment,0.008986917615642373
professed,0.007703072241979176
sentences,0.003851536120989588
refined,0.003851536120989588
combine,0.001283845373663196
liberal,0.011554608362968764
acquirements,0.002567690747326392
elegant,0.028244598220590313
morality,0.001283845373663196
principles,0.007703072241979176
systems,0.001283845373663196
enormous,0.001283845373663196
screwed,0.001283845373663196
vanity,0.015406144483958353
honest,0.00641922686831598
reasonable,0.02567690747326392
quantity,0.005135381494652784
accomplishments,0.001283845373663196
sold,0.003851536120989588
price,0.002567690747326392
sent,0.042366897330885465
scramble,0.002567690747326392
prodigies,0.001283845373663196
school,0.01283845373663196
high,0.023109216725937527
repute,0.001283845373663196
reckoned,0.003851536120989588
healthy,0.003851536120989588
spot,0.008986917615642373
ample,0.007703072241979176
garden,0.014122299110295156
gave,0.06932765017781259
plenty,0.00641922686831598
wholesome,0.005135381494652784
food,0.003851536120989588
run,0.02182537135227433
summer,0.026960752846927116
winter,0.016689989857621546
dressed,0.010270762989305567
chilblains,0.001283845373663196
wonder,0.06290842330949661
train,0.005135381494652784
couple,0.028244598220590313
church,0.007703072241979176
plain,0.028244598220590313
motherly,0.002567690747326392
entitled,0.003851536120989588
occasional,0.003851536120989588
holiday,0.002567690747326392
formerly,0.005135381494652784
owed,0.00641922686831598
particular,0.05135381494652784
neat,0.007703072241979176
parlour,0.008986917615642373
hung,0.003851536120989588
round,0.050069969572864644
whenever,0.028244598220590313
win,0.001283845373663196
sixpences,0.001283845373663196
fireside,0.005135381494652784
These,0.023109216725937527
frequently,0.010270762989305567
collect,0.003851536120989588
sake,0.032096134341579895
concerned,0.01925768060494794
remedy,0.001283845373663196
delighted,0.03723151583623269
pleased,0.05905688718850702
contriving,0.002567690747326392
quiet,0.032096134341579895
prosings,0.001283845373663196
women,0.024393062099600724
fearfully,0.002567690747326392
anticipated,0.007703072241979176
As,0.06290842330949661
looking,0.07959841316711816
close,0.023109216725937527
note,0.02952844359425351
requesting,0.001283845373663196
respectful,0.002567690747326392
Smith,0.11297839288236125
request,0.005135381494652784
seventeen,0.003851536120989588
sight,0.032096134341579895
interest,0.05905688718850702
gracious,0.003851536120989588
dreaded,0.002567690747326392
fair,0.03723151583623269
mansion,0.001283845373663196
Harriet,0.6367873053369453
Somebody,0.00641922686831598
several,0.010270762989305567
lately,0.02567690747326392
raised,0.007703072241979176
condition,0.007703072241979176
scholar,0.001283845373663196
history,0.02182537135227433
visible,0.002567690747326392
acquired,0.003851536120989588
country,0.026960752846927116
happened,0.034663825088906294
admired,0.020541525978611135
plump,0.001283845373663196
bloom,0.005135381494652784
blue,0.005135381494652784
eyes,0.06419226868315979
light,0.016689989857621546
hair,0.017973835231284745
regular,0.02182537135227433
features,0.008986917615642373
sweetness,0.008986917615642373
end,0.05135381494652784
person,0.08601764003543413
determined,0.046218433451875054
continue,0.014122299110295156
struck,0.030812288967916705
remarkably,0.014122299110295156
engaging,0.008986917615642373
inconveniently,0.001283845373663196
shy,0.001283845373663196
unwilling,0.008986917615642373
pushing,0.002567690747326392
shewing,0.011554608362968764
becoming,0.015406144483958353
deference,0.002567690747326392
seeming,0.01283845373663196
pleasantly,0.010270762989305567
admitted,0.016689989857621546
artlessly,0.001283845373663196
impressed,0.003851536120989588
appearance,0.03851536120989588
superior,0.07317918629880217
style,0.034663825088906294
deserve,0.02567690747326392
encouragement,0.024393062099600724
Encouragement,0.002567690747326392
Those,0.010270762989305567
soft,0.010270762989305567
graces,0.002567690747326392
wasted,0.001283845373663196
inferior,0.02182537135227433
unworthy,0.007703072241979176
parted,0.01283845373663196
Martin,0.10912685676137165
renting,0.001283845373663196
farm,0.003851536120989588
residing,0.002567690747326392
creditably,0.001283845373663196
coarse,0.003851536120989588
unpolished,0.001283845373663196
intimates,0.002567690747326392
knowledge,0.03337997971524309
elegance,0.01925768060494794
notice,0.034663825088906294
detach,0.001283845373663196
bad,0.07061149555147578
introduce,0.010270762989305567
form,0.023109216725937527
opinions,0.011554608362968764
interesting,0.03851536120989588
undertaking,0.002567690747326392
busy,0.023109216725937527
admiring,0.003851536120989588
talking,0.06675995943048618
listening,0.008986917615642373
forming,0.01283845373663196
flew,0.002567690747326392
unusual,0.00641922686831598
closed,0.014122299110295156
watch,0.01283845373663196
ready,0.08344994928810774
moved,0.008986917615642373
forwards,0.002567690747326392
alacrity,0.003851536120989588
impulse,0.001283845373663196
indifferent,0.01925768060494794
credit,0.023109216725937527
attentively,0.003851536120989588
honours,0.001283845373663196
meal,0.003851536120989588
recommend,0.02567690747326392
minced,0.001283845373663196
scalloped,0.001283845373663196
oysters,0.001283845373663196
urgency,0.002567690747326392
guests,0.008986917615642373
Upon,0.03337997971524309
occasions,0.008986917615642373
feelings,0.1296683827399828
warfare,0.002567690747326392
cloth,0.001283845373663196
laid,0.014122299110295156
fashion,0.00641922686831598
conviction,0.01925768060494794
suppers,0.002567690747326392
hospitality,0.003851536120989588
welcomed,0.005135381494652784
visitors,0.00641922686831598
grieve,0.003851536120989588
Such,0.06290842330949661
basin,0.005135381494652784
thin,0.007703072241979176
gruel,0.011554608362968764
thorough,0.015406144483958353
constrain,0.001283845373663196
clearing,0.002567690747326392
nicer,0.001283845373663196
propose,0.00641922686831598
venturing,0.003851536120989588
eggs,0.002567690747326392
An,0.015406144483958353
egg,0.003851536120989588
boiled,0.00641922686831598
Serle,0.003851536120989588
understands,0.003851536120989588
boiling,0.001283845373663196
hurt,0.010270762989305567
bit,0.00641922686831598
tart,0.001283845373663196
Ours,0.001283845373663196
preserves,0.001283845373663196
advise,0.014122299110295156
custard,0.001283845373663196
glass,0.001283845373663196
wine,0.007703072241979176
tumbler,0.001283845373663196
water,0.007703072241979176
satisfactory,0.007703072241979176
sending,0.008986917615642373
intentions,0.011554608362968764
personage,0.001283845373663196
introduction,0.010270762989305567
panic,0.002567690747326392
humble,0.014122299110295156
gratified,0.017973835231284745
affability,0.001283845373663196
treated,0.00641922686831598
actually,0.034663825088906294
IV,0.003851536120989588
Quick,0.001283845373663196
decided,0.034663825088906294
inviting,0.005135381494652784
encouraging,0.011554608362968764
telling,0.028244598220590313
foreseen,0.007703072241979176
In,0.08986917615642372
shrubbery,0.005135381494652784
divisions,0.003851536120989588
ground,0.017973835231284745
sufficed,0.002567690747326392
varied,0.005135381494652784
exercise,0.02182537135227433
confined,0.014122299110295156
ventured,0.007703072241979176
summon,0.002567690747326392
valuable,0.011554608362968764
privileges,0.001283845373663196
approved,0.007703072241979176
confirmed,0.00641922686831598
designs,0.002567690747326392
docile,0.001283845373663196
totally,0.01925768060494794
free,0.00641922686831598
conceit,0.007703072241979176
desiring,0.002567690747326392
guided,0.007703072241979176
attachment,0.06162457793583341
appreciating,0.001283845373663196
shewed,0.02182537135227433
taste,0.04365074270454866
strength,0.016689989857621546
expected,0.050069969572864644
Altogether,0.001283845373663196
convinced,0.04750227882553825
Two,0.008986917615642373
granted,0.005135381494652784
sentiment,0.01283845373663196
distinct,0.01283845373663196
independent,0.011554608362968764
object,0.050069969572864644
basis,0.002567690747326392
esteem,0.003851536120989588
attempts,0.007703072241979176
usefulness,0.001283845373663196
parents,0.005135381494652784
questions,0.015406144483958353
fancy,0.04750227882553825
discovered,0.005135381494652784
truth,0.04750227882553825
penetration,0.00641922686831598
chose,0.011554608362968764
farther,0.05520535106751743
teachers,0.003851536120989588
affairs,0.00641922686831598
naturally,0.017973835231284745
Martins,0.016689989857621546
Farm,0.00641922686831598
months,0.03851536120989588
describe,0.010270762989305567
encouraged,0.010270762989305567
talkativeness,0.001283845373663196
amused,0.02182537135227433
picture,0.026960752846927116
beings,0.003851536120989588
enjoying,0.005135381494652784
youthful,0.002567690747326392
exultation,0.005135381494652784
parlours,0.002567690747326392
upper,0.003851536120989588
maid,0.014122299110295156
eight,0.00641922686831598
cows,0.001283845373663196
Alderneys,0.001283845373663196
Welch,0.002567690747326392
cow,0.003851536120989588
called,0.056489196441180625
drink,0.003851536120989588
dozen,0.005135381494652784
thinking,0.07703072241979177
immediate,0.017973835231284745
cause,0.020541525978611135
wrong,0.04878612419920145
fancying,0.015406144483958353
appeared,0.06162457793583341
narrative,0.001283845373663196
approbation,0.026960752846927116
case,0.03979920658355908
sink,0.011554608362968764
forever,0.001283845373663196
inspiriting,0.001283845373663196
notion,0.00641922686831598
number,0.011554608362968764
meaning,0.04108305195722227
led,0.032096134341579895
evidently,0.016689989857621546
dislike,0.020541525978611135
share,0.01925768060494794
walks,0.005135381494652784
merry,0.002567690747326392
games,0.001283845373663196
dwelt,0.005135381494652784
obliging,0.04108305195722227
order,0.017973835231284745
walnuts,0.002567690747326392
shepherd,0.001283845373663196
purpose,0.02952844359425351
sing,0.005135381494652784
singing,0.005135381494652784
flock,0.001283845373663196
bid,0.005135381494652784
wool,0.001283845373663196
spoke,0.05392150569385423
blush,0.028244598220590313
Mrs,0.03979920658355908
send,0.02952844359425351
goose,0.002567690747326392
finest,0.00641922686831598
Sunday,0.002567690747326392
asked,0.04878612419920145
Nash,0.016689989857621546
Prince,0.001283845373663196
Richardson,0.001283845373663196
sup,0.001283845373663196
information,0.026960752846927116
line,0.020541525978611135
read,0.06419226868315979
yes,0.04750227882553825
reads,0.002567690747326392
Agricultural,0.001283845373663196
Reports,0.001283845373663196
books,0.00641922686831598
lay,0.014122299110295156
window,0.014122299110295156
seats,0.001283845373663196
cards,0.00641922686831598
aloud,0.010270762989305567
Elegant,0.003851536120989588
Extracts,0.002567690747326392
entertaining,0.00641922686831598
Vicar,0.001283845373663196
Wakefield,0.001283845373663196
Romance,0.002567690747326392
